areaFIPS,areaname,areaname2,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
10100,Aberdeen, SD,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
10100,Aberdeen, SD,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10180,Abilene, TX,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
10180,Abilene, TX,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10220,Ada, OK,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
10220,Ada, OK,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10300,Adrian, MI,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
10300,Adrian, MI,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10420,Akron, OH,Citizenship,US citizen,0.994814813137054,0.000000000000000,1.000000000000000,0.990885972976685,0.997841417789459,0.992806196212769,1.000000000000000
10420,Akron, OH,Citizenship,Non-US citizen,0.005185186862946,0.000000000000000,0.000000000000000,0.009114027023315,0.002158582210541,0.007193803787231,0.000000000000000
10460,Alamogordo, NM,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
10460,Alamogordo, NM,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10500,Albany, GA,Citizenship,US citizen,0.995049297809601,0.000000000000000,0.998729765415192,0.994321167469025,0.997823834419250,0.994763493537903,0.995765388011932
10500,Albany, GA,Citizenship,Non-US citizen,0.004950718488544,0.000000000000000,0.001270234584808,0.005678832530975,0.002176165580750,0.005236506462097,0.004234611988068
10540,Albany, OR,Citizenship,US citizen,0.995224177837372,0.000000000000000,1.000000000000000,0.993636667728424,0.996628880500793,0.993767619132996,0.000000000000000
10540,Albany, OR,Citizenship,Non-US citizen,0.004775822162628,0.000000000000000,0.000000000000000,0.006363332271576,0.003371119499207,0.006232380867004,0.000000000000000
10580,Albany-Schenectady-Troy, NY,Citizenship,US citizen,0.992568969726562,0.944092750549316,1.000000000000000,0.983613908290863,0.996359169483185,0.990396320819855,1.000000000000000
10580,Albany-Schenectady-Troy, NY,Citizenship,Non-US citizen,0.007431016303599,0.055907249450684,0.000000000000000,0.016386091709137,0.003640830516815,0.009603671729565,0.000000000000000
10660,Albert Lea, MN,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
10660,Albert Lea, MN,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10700,Albertville, AL,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
10700,Albertville, AL,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10740,Albuquerque, NM,Citizenship,US citizen,0.992778182029724,0.968807339668274,0.999591886997223,0.986426532268524,0.999352097511292,0.991321980953217,0.996074616909027
10740,Albuquerque, NM,Citizenship,Non-US citizen,0.007221830543131,0.031192660331726,0.000408113002777,0.013573467731476,0.000647902488708,0.008678019046783,0.003925383090973
10780,Alexandria, LA,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
10780,Alexandria, LA,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10820,Alexandria, MN,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
10820,Alexandria, MN,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10900,Allentown-Bethlehem-Easton, PA-NJ,Citizenship,US citizen,0.996263980865479,0.975973725318909,1.000000000000000,0.992738902568817,0.998280167579651,0.994966864585876,1.000000000000000
10900,Allentown-Bethlehem-Easton, PA-NJ,Citizenship,Non-US citizen,0.003736019134521,0.024026274681091,0.000000000000000,0.007261097431183,0.001719832420349,0.005033135414124,0.000000000000000
10940,Alma, MI,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
10940,Alma, MI,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
10980,Alpena, MI,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
10980,Alpena, MI,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11020,Altoona, PA,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
11020,Altoona, PA,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11100,Amarillo, TX,Citizenship,US citizen,0.988529980182648,0.964604496955872,0.996693670749664,0.981183826923370,0.999934196472168,0.996089398860931,0.973824441432953
11100,Amarillo, TX,Citizenship,Non-US citizen,0.011470022611320,0.035395514219999,0.003306329250336,0.018816174939275,0.000065803527832,0.003910601139069,0.026175532490015
11140,Americus, GA,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
11140,Americus, GA,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11220,Amsterdam, NY,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000
11220,Amsterdam, NY,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11260,Anchorage, AK,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
11260,Anchorage, AK,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11380,Andrews, TX,Citizenship,US citizen,0.984406888484955,0.000000000000000,1.000000000000000,0.986836135387421,0.982726156711578,0.994014203548431,0.974944710731506
11380,Andrews, TX,Citizenship,Non-US citizen,0.015593111515045,0.000000000000000,0.000000000000000,0.013163864612579,0.017273843288422,0.005985796451569,0.025055289268494
11420,Angola, IN,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
11420,Angola, IN,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11460,Ann Arbor, MI,Citizenship,US citizen,0.982999563217163,0.932541191577911,1.000000000000000,0.991733491420746,0.980111241340637,0.981911599636078,0.000000000000000
11460,Ann Arbor, MI,Citizenship,Non-US citizen,0.017000444233418,0.067458793520927,0.000000000000000,0.008266508579254,0.019888758659363,0.018088387325406,0.000000000000000
11540,Appleton, WI,Citizenship,US citizen,0.994717478752136,0.000000000000000,1.000000000000000,1.000000000000000,0.998284339904785,0.993502020835876,0.000000000000000
11540,Appleton, WI,Citizenship,Non-US citizen,0.005282521247864,0.000000000000000,0.000000000000000,0.000000000000000,0.001715660095215,0.006497979164124,0.000000000000000
11580,Arcadia, FL,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000
11580,Arcadia, FL,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11620,Ardmore, OK,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
11620,Ardmore, OK,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11660,Arkadelphia, AR,Citizenship,US citizen,0.993236541748047,0.000000000000000,1.000000000000000,1.000000000000000,0.980888128280640,0.988513529300690,0.000000000000000
11660,Arkadelphia, AR,Citizenship,Non-US citizen,0.006763458251953,0.000000000000000,0.000000000000000,0.000000000000000,0.019111871719360,0.011486470699310,0.000000000000000
11680,Arkansas City-Winfield, KS,Citizenship,US citizen,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000
11680,Arkansas City-Winfield, KS,Citizenship,Non-US citizen,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
11700,Asheville, NC,Citizenship,US citizen,0.993118941783905,0.000000000000000,0.998719811439514,0.997369825839996,0.988988101482391,0.998564362525940,0.976341545581818
11700,Asheville, NC,Citizenship,Non-US citizen,0.006881058216095,0.000000000000000,0.001280188560486,0.002630174160004,0.011011898517609,0.001435637474060,0.023658454418182
11820,Astoria, OR,Citizenship,US citizen,0.998622834682465,0.000000000000000,1.000000000000000,1.000000000000000,0.997169435024261,0.997874259948730,0.000000000000000
11820,Astoria, OR,Citizenship,Non-US citizen,0.001377165317535,0.000000000000000,0.000000000000000,0.000000000000000,0.002830564975739,0.002125740051270,0.000000000000000
11860,Atchison, KS,Citizenship,US citizen,0.996712088584900,0.000000000000000,1.000000000000000,0.000000000000000,0.994793593883514,0.995780587196350,0.000000000000000
11860,Atchison, KS,Citizenship,Non-US citizen,0.003287911415100,0.000000000000000,0.000000000000000,0.000000000000000,0.005206406116486,0.004219412803650,0.000000000000000
11940,Athens, TN,Citizenship,US citizen,0.996605932712555,0.000000000000000,0.996174752712250,0.994878709316254,0.000000000000000,0.994139432907104,0.000000000000000
11940,Athens, TN,Citizenship,Non-US citizen,0.003394067287445,0.000000000000000,0.003825247287750,0.005121290683746,0.000000000000000,0.005860567092896,0.000000000000000
