areaFIPS,areaname,areaname2,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
10580,Albany-Schenectady-Troy, NY,Parental English proficiency,All are limited English proficient,0.031640708,0.209743887,0.004191552,0.057151951,0.020759774,0.01926293,0.075358227
10580,Albany-Schenectady-Troy, NY,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
10660,Albert Lea, MN,Parental English proficiency,All are English proficient,0.867772222,0,1,0,0.934508801,0.925259292,0
10660,Albert Lea, MN,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.030765831,0,0,0,0,0,0
10660,Albert Lea, MN,Parental English proficiency,All are limited English proficient,0.101461925,0,0,0,0,0,0
10660,Albert Lea, MN,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0.065491199,0.074740708,0
10700,Albertville, AL,Parental English proficiency,All are English proficient,0.865463138,0,0.994795918,0.79348284,0.937272727,0.943158627,0.732361495
10700,Albertville, AL,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.044702344,0,0,0.058400337,0,0,0.086880468
10700,Albertville, AL,Parental English proficiency,All are limited English proficient,0.089834519,0,0,0.148116797,0,0,0.180758014
10700,Albertville, AL,Parental English proficiency,At least one parent is limited English proficient,0,0,0.005204082,0,0.062727273,0.056841373,0
10740,Albuquerque, NM,Parental English proficiency,All are English proficient,0.856221855,0.437918127,0.976486921,0.785984337,0.930199027,0.908742428,0.731658161
10740,Albuquerque, NM,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.055833235,0.20393084,0.013452375,0.069132321,0.041530069,0.049469031,0.070927292
10740,Albuquerque, NM,Parental English proficiency,All are limited English proficient,0.08794494,0.358151019,0.010060711,0.144883335,0.028270898,0.041788559,0.197414562
10740,Albuquerque, NM,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
10780,Alexandria, LA,Parental English proficiency,All are English proficient,0.957052112,0,0.99809581,0.942318082,0.974621415,0.957840979,0.955614328
10780,Alexandria, LA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.011818695,0,0,0.013093443,0.010395417,0.016927885,0.002507091
10780,Alexandria, LA,Parental English proficiency,All are limited English proficient,0.031129204,0,0,0.04458848,0.014983177,0.025231138,0.041878559
10780,Alexandria, LA,Parental English proficiency,At least one parent is limited English proficient,0,0,0.00190419,0,0,0,0
10820,Alexandria, MN,Parental English proficiency,All are English proficient,0.953669548,0,0.989156365,0.899762452,0.9945907,0.966334164,0
10820,Alexandria, MN,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.013735137,0,0,0.024703085,0,0.016708229,0
10820,Alexandria, MN,Parental English proficiency,All are limited English proficient,0.032595325,0,0,0.075534441,0,0.016957581,0
10820,Alexandria, MN,Parental English proficiency,At least one parent is limited English proficient,0,0,0.010843635,0,0.0054093,0,0
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental English proficiency,All are English proficient,0.8856951,0.508598864,0.955191553,0.784347296,0.944072843,0.921324492,0.781463087
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.043984681,0.182094082,0.018544666,0.062653691,0.033632714,0.035973512,0.067420952
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental English proficiency,All are limited English proficient,0.070320211,0.309307039,0.026263768,0.152999043,0.022294413,0.042701986,0.151115939
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
10940,Alma, MI,Parental English proficiency,All are English proficient,0.955220103,0,0.962233603,0.972233593,0.941463411,0.98587358,0.891050577
10940,Alma, MI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.028679246,0,0.020501753,0.027766436,0,0,0.059143968
10940,Alma, MI,Parental English proficiency,All are limited English proficient,0.016100645,0,0.017264664,0,0,0,0.049805462
10940,Alma, MI,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0.058536589,0.01412642,0
10980,Alpena, MI,Parental English proficiency,All are English proficient,0.974226832,0,0.981701136,0.970971584,0.978107333,0.989431977,0
10980,Alpena, MI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.015141752,0,0,0,0,0,0
10980,Alpena, MI,Parental English proficiency,All are limited English proficient,0.010631442,0,0,0,0,0,0
10980,Alpena, MI,Parental English proficiency,At least one parent is limited English proficient,0,0,0.018298864,0.029028416,0.021892667,0.010568023,0
11020,Altoona, PA,Parental English proficiency,All are English proficient,0.992611289,0,0.994424522,0.988381743,0.996327579,0.996617079,0.987197101
11020,Altoona, PA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
11020,Altoona, PA,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
11020,Altoona, PA,Parental English proficiency,At least one parent is limited English proficient,0.007388711,0,0.005575478,0.011618257,0.003672421,0.003382921,0.012802899
11100,Amarillo, TX,Parental English proficiency,All are English proficient,0.821522653,0.363719821,0.97977531,0.762399912,0.87576431,0.929612041,0.61333406
11100,Amarillo, TX,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.062587604,0.232893839,0.003736154,0.058380321,0.066853836,0.039618865,0.106827207
11100,Amarillo, TX,Parental English proficiency,All are limited English proficient,0.115889736,0.403386325,0.01648855,0.179219767,0.057381824,0.030769121,0.279838741
11100,Amarillo, TX,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
11140,Americus, GA,Parental English proficiency,All are English proficient,0.965572059,0,0.997909129,0.950643778,0.994318187,0.976547062,0.947294116
11140,Americus, GA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.016066384,0,0,0,0,0,0
11140,Americus, GA,Parental English proficiency,All are limited English proficient,0.018361568,0,0,0,0,0,0
11140,Americus, GA,Parental English proficiency,At least one parent is limited English proficient,0,0,0.002090871,0.049356222,0.005681813,0.023452938,0.052705884
11220,Amsterdam, NY,Parental English proficiency,All are English proficient,0.940401733,0,0.970993996,0.924386919,0.955070615,0.957821667,0
11220,Amsterdam, NY,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.02831742,0,0.006720901,0.027247965,0,0,0
11220,Amsterdam, NY,Parental English proficiency,All are limited English proficient,0.031280868,0,0.022285108,0.048365124,0,0,0
11220,Amsterdam, NY,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0.044929385,0.042178333,0
11260,Anchorage, AK,Parental English proficiency,All are English proficient,0.910590172,0,0.958323061,0.880797982,0.922837317,0.915313184,0.887882292
11260,Anchorage, AK,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.028406836,0,0.017164879,0.031510681,0.027185513,0.027475823,0
11260,Anchorage, AK,Parental English proficiency,All are limited English proficient,0.061003007,0,0.024512053,0.087691359,0.049977157,0.057211012,0
11260,Anchorage, AK,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0.112117708
11380,Andrews, TX,Parental English proficiency,All are English proficient,0.771115661,0,0.91365689,0.717203796,0.808417082,0.856341183,0.687177598
11380,Andrews, TX,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.095229253,0,0.057279911,0.092147075,0.097361811,0.075570524,0.11459101
11380,Andrews, TX,Parental English proficiency,All are limited English proficient,0.133655101,0,0.029063206,0.190649107,0.094221108,0.068088293,0.198231399
11380,Andrews, TX,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
11420,Angola, IN,Parental English proficiency,All are English proficient,0.899113238,0,0.913422942,0.89415586,0.903180718,0.939569294,0.85519886
11420,Angola, IN,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.057219341,0,0.050096001,0.045129869,0.070954211,0.052073289,0.062805302
11420,Angola, IN,Parental English proficiency,All are limited English proficient,0.043667391,0,0.03648106,0.060714286,0.025865082,0.008357406,0.081995815
11420,Angola, IN,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
11460,Ann Arbor, MI,Parental English proficiency,All are English proficient,0.906367362,0.638942122,0.987665951,0.861222446,0.931432545,0.913360715,0
11460,Ann Arbor, MI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.064746916,0.237255648,0,0.079909816,0.056328233,0.056628983,0
11460,Ann Arbor, MI,Parental English proficiency,All are limited English proficient,0.028885709,0.123802222,0,0.058867734,0.012239218,0.030010277,0
11460,Ann Arbor, MI,Parental English proficiency,At least one parent is limited English proficient,0,0,0.012334049,0,0,0,0
11540,Appleton, WI,Parental English proficiency,All are English proficient,0.963441908,0,0.996922791,0.905152977,0.995433748,0.978768349,0
11540,Appleton, WI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.012970861,0,0,0.036120594,0,0,0
11540,Appleton, WI,Parental English proficiency,All are limited English proficient,0.023587227,0,0,0.058726456,0,0,0
11540,Appleton, WI,Parental English proficiency,At least one parent is limited English proficient,0,0,0.003077209,0,0.004566252,0.021231651,0
11580,Arcadia, FL,Parental English proficiency,All are English proficient,0.728626966,0,0.937347949,0.657820463,0,0.858974338,0.640217364
11580,Arcadia, FL,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.099956825,0,0.014598548,0.130717114,0,0.089743592,0.106884055
11580,Arcadia, FL,Parental English proficiency,All are limited English proficient,0.171416238,0,0.048053525,0.211462453,0,0.051282052,0.252898544
11580,Arcadia, FL,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
11620,Ardmore, OK,Parental English proficiency,All are English proficient,0.9141559,0,0.979020953,0.885042191,0.948159695,0.927799404,0.897271276
11620,Ardmore, OK,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.043519847,0,0,0.043053687,0,0,0.018191516
11620,Ardmore, OK,Parental English proficiency,All are limited English proficient,0.042324245,0,0,0.07190413,0,0,0.084537186
11620,Ardmore, OK,Parental English proficiency,At least one parent is limited English proficient,0,0,0.020979047,0,0.051840305,0.072200596,0
11660,Arkadelphia, AR,Parental English proficiency,All are English proficient,0.908494115,0,1,0.868852437,0.979763925,0.959797323,0
11660,Arkadelphia, AR,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.044758305,0,0,0.05845964,0,0,0
11660,Arkadelphia, AR,Parental English proficiency,All are limited English proficient,0.046747565,0,0,0.072687909,0,0,0
11660,Arkadelphia, AR,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0.020236075,0.040202677,0
11680,Arkansas City-Winfield, KS,Parental English proficiency,All are English proficient,0.963812351,0,0.99904567,0.945992947,0.981583178,0.986431122,0.899269462
11680,Arkansas City-Winfield, KS,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.023304595,0,0,0.033653531,0,0.010030337,0
11680,Arkansas City-Winfield, KS,Parental English proficiency,All are limited English proficient,0.012883034,0,0,0.020353496,0,0.003538549,0
11680,Arkansas City-Winfield, KS,Parental English proficiency,At least one parent is limited English proficient,0,0,0.00095433,0,0.018416822,0,0.100730538
11700,Asheville, NC,Parental English proficiency,All are English proficient,0.894634604,0,0.9888044,0.841506958,0.948522508,0.954991639,0.711008549
11700,Asheville, NC,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.027786268,0,0,0.036663093,0.019632041,0.025488397,0.034777164
11700,Asheville, NC,Parental English proficiency,All are limited English proficient,0.077579103,0,0,0.121829964,0.031845428,0.019519949,0.254214317
11700,Asheville, NC,Parental English proficiency,At least one parent is limited English proficient,0,0,0.0111956,0,0,0,0
11820,Astoria, OR,Parental English proficiency,All are English proficient,0.912074804,0,0.994400382,0.862568498,0.963202596,0.935013652,0
11820,Astoria, OR,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.042967975,0,0,0.05559906,0,0.031582143,0
11820,Astoria, OR,Parental English proficiency,All are limited English proficient,0.044957232,0,0,0.081832416,0,0.03340419,0
11820,Astoria, OR,Parental English proficiency,At least one parent is limited English proficient,0,0,0.005599618,0,0.036797404,0,0
11860,Atchison, KS,Parental English proficiency,All are English proficient,0.977689028,0,0.991989672,0,0.972480476,0.987040401,0
11860,Atchison, KS,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.002583385,0,0,0,0,0,0
11860,Atchison, KS,Parental English proficiency,All are limited English proficient,0.019727571,0,0,0,0,0,0
11860,Atchison, KS,Parental English proficiency,At least one parent is limited English proficient,0,0,0.008010328,0,0.027519524,0.012959599,0
11940,Athens, TN,Parental English proficiency,All are English proficient,0.944980323,0,1,0.919676542,0,0.978099942,0
11940,Athens, TN,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.006966829,0,0,0.007816732,0,0,0
11940,Athens, TN,Parental English proficiency,All are limited English proficient,0.048052877,0,0,0.072506741,0,0,0
11940,Athens, TN,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0.021900058,0
11980,Athens, TX,Parental English proficiency,All are English proficient,0.859116673,0,0.997628212,0.759520769,0.97112608,0.94189471,0.762745082
11980,Athens, TX,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.031030577,0,0,0.050919984,0,0,0.059313726
11980,Athens, TX,Parental English proficiency,All are limited English proficient,0.109852776,0,0,0.189559266,0,0,0.177941173
11980,Athens, TX,Parental English proficiency,At least one parent is limited English proficient,0,0,0.002371788,0,0.02887392,0.05810529,0
12020,Athens-Clarke County, GA,Parental English proficiency,All are English proficient,0.860358238,0,0.996769667,0.837836742,0.888220131,0.894719481,0.797056973
12020,Athens-Clarke County, GA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.047266956,0,0,0.04883638,0.0454541,0.062476579,0.019247353
12020,Athens-Clarke County, GA,Parental English proficiency,All are limited English proficient,0.092374794,0,0,0.113326855,0.066325769,0.042803966,0.183695659
12020,Athens-Clarke County, GA,Parental English proficiency,At least one parent is limited English proficient,0,0,0.003230333,0,0,0,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental English proficiency,All are English proficient,0.845283568,0.485463232,0.989754498,0.746094227,0.926635146,0.9159922,0.673386157
12060,Atlanta-Sandy Springs-Roswell, GA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.048956398,0.156225771,0.006018913,0.059682008,0.040436644,0.045572069,0.057183929
12060,Atlanta-Sandy Springs-Roswell, GA,Parental English proficiency,All are limited English proficient,0.10576006,0.358310997,0.004226577,0.194223747,0.032928206,0.038435761,0.269429922
12060,Atlanta-Sandy Springs-Roswell, GA,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12100,Atlantic City-Hammonton, NJ,Parental English proficiency,All are English proficient,0.82723099,0.512446284,0.965584874,0.774219394,0.887026966,0.881045938,0.722385526
12100,Atlantic City-Hammonton, NJ,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.059656084,0.132135302,0.027096052,0.062467005,0.056597494,0.066941135,0.045462895
12100,Atlantic City-Hammonton, NJ,Parental English proficiency,All are limited English proficient,0.113112919,0.355418414,0.007319093,0.163313583,0.056375541,0.052012946,0.232151598
12100,Atlantic City-Hammonton, NJ,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12140,Auburn, IN,Parental English proficiency,All are English proficient,0.899113238,0,0.913422942,0.89415586,0.903180718,0.939569294,0.85519886
12140,Auburn, IN,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.057219341,0,0.050096001,0.045129869,0.070954211,0.052073289,0.062805302
12140,Auburn, IN,Parental English proficiency,All are limited English proficient,0.043667391,0,0.03648106,0.060714286,0.025865082,0.008357406,0.081995815
12140,Auburn, IN,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12180,Auburn, NY,Parental English proficiency,All are English proficient,0.981855452,0,0.98116076,0.959714115,1,1,0
12180,Auburn, NY,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
12180,Auburn, NY,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
12180,Auburn, NY,Parental English proficiency,At least one parent is limited English proficient,0.018144548,0,0.01883924,0.040285885,0,0,0
12260,Augusta-Richmond County, GA-SC,Parental English proficiency,All are English proficient,0.955025673,0,0.994274616,0.940756321,0.971683025,0.970184982,0.925400555
12260,Augusta-Richmond County, GA-SC,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.02650279,0,0.002813861,0.031190701,0.02108356,0.017120162,0.044838831
12260,Augusta-Richmond County, GA-SC,Parental English proficiency,All are limited English proficient,0.018471526,0,0.002911508,0.028052986,0.007233441,0.012694851,0.029760616
12260,Augusta-Richmond County, GA-SC,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12380,Austin, MN,Parental English proficiency,All are English proficient,0.867772222,0,1,0,0.934508801,0.925259292,0
12380,Austin, MN,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.030765831,0,0,0,0,0,0
12380,Austin, MN,Parental English proficiency,All are limited English proficient,0.101461925,0,0,0,0,0,0
12380,Austin, MN,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0.065491199,0.074740708,0
12420,Austin-Round Rock, TX,Parental English proficiency,All are English proficient,0.793744206,0.41200757,0.974917531,0.603303552,0.899250269,0.906784534,0.479695648
12420,Austin-Round Rock, TX,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.075995438,0.203217909,0.015169589,0.112592168,0.05685249,0.055069514,0.134131834
12420,Austin-Round Rock, TX,Parental English proficiency,All are limited English proficient,0.130260348,0.384774536,0.009912873,0.284104288,0.043897249,0.038145956,0.386172533
12420,Austin-Round Rock, TX,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental English proficiency,All are English proficient,0.961926579,0,1,0.951906562,0.981728733,0.952380955,0
12460,Bainbridge, GA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental English proficiency,At least one parent is limited English proficient,0.038073421,0,0,0.048093438,0.018271267,0.047619045,0
12540,Bakersfield, CA,Parental English proficiency,All are English proficient,0.741383851,0.3475025,0.964142084,0.649161994,0.880120873,0.871240079,0.589981377
12540,Bakersfield, CA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.083638281,0.189138457,0.023563785,0.093695134,0.069425985,0.075532056,0.093089513
12540,Bakersfield, CA,Parental English proficiency,All are limited English proficient,0.174977884,0.463359028,0.012294149,0.257142872,0.050453171,0.053227883,0.316929132
12540,Bakersfield, CA,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12580,Baltimore-Columbia-Towson, MD,Parental English proficiency,All are English proficient,0.915311635,0.607509911,0.993961394,0.848463774,0.943285406,0.945833802,0.811461926
12580,Baltimore-Columbia-Towson, MD,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.040838961,0.182803318,0.004585665,0.054450434,0.035539631,0.031773053,0.071685106
12580,Baltimore-Columbia-Towson, MD,Parental English proficiency,All are limited English proficient,0.043849409,0.209686786,0.00145292,0.097085781,0.02117496,0.022393126,0.116852969
12580,Baltimore-Columbia-Towson, MD,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12660,Baraboo, WI,Parental English proficiency,All are English proficient,0.958193958,0,0.975584388,0,0.975545526,0.97213161,0
12660,Baraboo, WI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.013855755,0,0.012987018,0,0,0,0
12660,Baraboo, WI,Parental English proficiency,All are limited English proficient,0.027950311,0,0.011428571,0,0,0,0
12660,Baraboo, WI,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0.024454474,0.02786839,0
12700,Barnstable Town, MA,Parental English proficiency,All are English proficient,0.930983722,0,1,0,0.929409027,0.962230384,0
12700,Barnstable Town, MA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.016393661,0,0,0,0.019641101,0.004090965,0
12700,Barnstable Town, MA,Parental English proficiency,All are limited English proficient,0.052622586,0,0,0,0.05094989,0.033678677,0
12700,Barnstable Town, MA,Parental English proficiency,At least one parent is limited English proficient,0,0,0,0,0,0,0
12740,Barre, VT,Parental English proficiency,All are English proficient,0.991481721,0,0.99741298,0,0.987079203,0.988220692,0
12740,Barre, VT,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.008518269,0,0,0,0.012920775,0.011779293,0
12740,Barre, VT,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
12740,Barre, VT,Parental English proficiency,At least one parent is limited English proficient,0,0,0.00258702,0,0,0,0
12780,Bartlesville, OK,Parental English proficiency,All are English proficient,0.985895991,0,1,0.980089605,0.993055582,0.995040596,0.971387684
12780,Bartlesville, OK,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
12780,Bartlesville, OK,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
12780,Bartlesville, OK,Parental English proficiency,At least one parent is limited English proficient,0.014104009,0,0,0.019910395,0.006944418,0.004959404,0.028612316
12820,Bastrop, LA,Parental English proficiency,All are English proficient,0.988264859,0,0.997849047,0.990235269,0,0.984745085,0.990788698
12820,Bastrop, LA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental English proficiency,At least one parent is limited English proficient,0.011735141,0,0.002150953,0.009764731,0,0.015254915,0.009211302
12900,Batesville, AR,Parental English proficiency,All are English proficient,0.976616919,0,0.981705666,0.961897016,0,0.986622095,0
12900,Batesville, AR,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
12900,Batesville, AR,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
12900,Batesville, AR,Parental English proficiency,At least one parent is limited English proficient,0.023383081,0,0.018294334,0.038102984,0,0.013377905,0
12940,Baton Rouge, LA,Parental English proficiency,All are English proficient,0.956824005,0,0.994362056,0.950385988,0.961589575,0.956523776,0.95752722
12940,Baton Rouge, LA,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.021820843,0,0,0.013640111,0.028626645,0.027813375,0.007782996
12940,Baton Rouge, LA,Parental English proficiency,All are limited English proficient,0.021355154,0,0,0.035973918,0.00978379,0.015662823,0.034689792
12940,Baton Rouge, LA,Parental English proficiency,At least one parent is limited English proficient,0,0,0.005637944,0,0,0,0
12980,Battle Creek, MI,Parental English proficiency,All are English proficient,0.962720633,0,0.997932434,0.947398543,0.980156124,0.986128628,0
12980,Battle Creek, MI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.010194778,0,0,0.004859865,0,0,0
12980,Battle Creek, MI,Parental English proficiency,All are limited English proficient,0.0270846,0,0,0.047741566,0,0,0
12980,Battle Creek, MI,Parental English proficiency,At least one parent is limited English proficient,0,0,0.002067566,0,0.019843876,0.013871372,0
13020,Bay City, MI,Parental English proficiency,All are English proficient,0.994917393,0,1,1,0.991172791,0.993106842,0
13020,Bay City, MI,Parental English proficiency,One parent is English proficient and one is limited English proficient,0,0,0,0,0,0,0
13020,Bay City, MI,Parental English proficiency,All are limited English proficient,0,0,0,0,0,0,0
13020,Bay City, MI,Parental English proficiency,At least one parent is limited English proficient,0.005082607,0,0,0,0.008827209,0.006893158,0
13060,Bay City, TX,Parental English proficiency,All are English proficient,0.805163324,0,0.974732161,0.691863656,0.92710501,0.945832193,0.659802794
13060,Bay City, TX,Parental English proficiency,One parent is English proficient and one is limited English proficient,0.096277274,0,0,0.159978002,0,0,0.153132245
13060,Bay City, TX,Parental English proficiency,All are limited English proficient,0.098559409,0,0,0.148158327,0,0,0.187064961
