areaFIPS,areaname,areaname2,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
10700,Albertville, AL,Parental employment,At least one parent is not working,0.335697412,0,0.307860851,0.553956807,0.115000002,0.239618793,0.500291526
10700,Albertville, AL,Parental employment,All parents are working,0,0,0,0,0,0,0
10740,Albuquerque, NM,Parental employment,All parents are working full time,0.26142773,0.189153135,0.283346772,0.112960048,0.419158906,0.29276371,0.187107787
10740,Albuquerque, NM,Parental employment,All parents are working; at least one is not working full time,0.333388388,0.359527171,0.325054854,0.337642401,0.327886701,0.338417113,0.321461737
10740,Albuquerque, NM,Parental employment,At least one parent is not working,0.405183882,0.451319695,0.391598374,0.549397588,0.252954394,0.368819177,0.491430491
10740,Albuquerque, NM,Parental employment,All parents are working,0,0,0,0,0,0,0
10780,Alexandria, LA,Parental employment,All parents are working full time,0.30695948,0,0.314950407,0.211860612,0.427335203,0.344190568,0.239104956
10780,Alexandria, LA,Parental employment,All parents are working; at least one is not working full time,0.279818594,0,0.291392744,0.288720191,0.269413173,0.312052399,0.221071839
10780,Alexandria, LA,Parental employment,At least one parent is not working,0.413221925,0,0.39365685,0.499419212,0.303251654,0.343757033,0.539823174
10780,Alexandria, LA,Parental employment,All parents are working,0,0,0,0,0,0,0
10820,Alexandria, MN,Parental employment,All parents are working full time,0.284132838,0,0.299718052,0.090261281,0.431301832,0.301246881,0
10820,Alexandria, MN,Parental employment,All parents are working; at least one is not working full time,0.429684311,0,0.434179127,0.382422805,0.465560764,0.420448869,0
10820,Alexandria, MN,Parental employment,At least one parent is not working,0.286182851,0,0.266102791,0.527315915,0.103137396,0.278304249,0
10820,Alexandria, MN,Parental employment,All parents are working,0,0,0,0,0,0,0
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,All parents are working full time,0.304251343,0.212484077,0.319752902,0.171063915,0.387540609,0.334675491,0.214016348
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,All parents are working; at least one is not working full time,0.403740257,0.383184701,0.409581751,0.426748186,0.3956303,0.394278139,0.431803882
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,At least one parent is not working,0.2920084,0.404331207,0.270665348,0.402187914,0.216829091,0.27104637,0.35417977
10900,Allentown-Bethlehem-Easton, PA-NJ,Parental employment,All parents are working,0,0,0,0,0,0,0
10940,Alma, MI,Parental employment,All parents are working full time,0.24377358,0,0.256271929,0.11351572,0.454355389,0.249814123,0.23112841
10940,Alma, MI,Parental employment,All parents are working; at least one is not working full time,0.382389933,0,0.388724029,0.384646803,0.390940756,0.415241629,0.31361869
10940,Alma, MI,Parental employment,At least one parent is not working,0.373836488,0,0.355004042,0.501837492,0.154703841,0.334944248,0.455252916
10940,Alma, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
10980,Alpena, MI,Parental employment,All parents are working full time,0.179123715,0,0.167062014,0.107819907,0.264124304,0.194627911,0
10980,Alpena, MI,Parental employment,All parents are working; at least one is not working full time,0.574420094,0,0.59200269,0.566350698,0.584039569,0.575957716,0
10980,Alpena, MI,Parental employment,At least one parent is not working,0.246456191,0,0.240935281,0.325829387,0.151836157,0.229414359,0
10980,Alpena, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
11020,Altoona, PA,Parental employment,All parents are working full time,0.256270647,0,0.261648744,0.072614111,0.416085213,0.364343703,0.11019662
11020,Altoona, PA,Parental employment,All parents are working; at least one is not working full time,0.4168773,0,0.421346068,0.407883823,0.426367968,0.463802427,0.353452206
11020,Altoona, PA,Parental employment,At least one parent is not working,0.326852024,0,0.317005187,0.519502103,0.157546818,0.171853855,0.536351144
11020,Altoona, PA,Parental employment,All parents are working,0,0,0,0,0,0,0
11100,Amarillo, TX,Parental employment,All parents are working full time,0.332185179,0.219921395,0.369680822,0.187373534,0.464453489,0.390545219,0.219732866
11100,Amarillo, TX,Parental employment,All parents are working; at least one is not working full time,0.299551696,0.285912991,0.303341836,0.345206916,0.257854551,0.303389758,0.29215619
11100,Amarillo, TX,Parental employment,At least one parent is not working,0.368263155,0.494165629,0.326977372,0.467419535,0.27769196,0.306065023,0.48811093
11100,Amarillo, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
11140,Americus, GA,Parental employment,All parents are working full time,0.239936441,0,0.24520053,0.1389485,0.434400827,0.312235087,0.119529411
11140,Americus, GA,Parental employment,All parents are working; at least one is not working full time,0.364936441,0,0.367800802,0.365879834,0.363119841,0.378355473,0.342588246
11140,Americus, GA,Parental employment,At least one parent is not working,0.395127118,0,0.386998683,0.495171666,0.202479333,0.30940944,0.537882328
11140,Americus, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
11220,Amsterdam, NY,Parental employment,All parents are working full time,0.247153386,0,0.256844372,0.155313358,0.338420689,0.288841426,0
11220,Amsterdam, NY,Parental employment,All parents are working; at least one is not working full time,0.373074353,0,0.386167139,0.257493198,0.488387525,0.434062988,0
11220,Amsterdam, NY,Parental employment,At least one parent is not working,0.379772276,0,0.35698846,0.587193489,0.173191771,0.277095556,0
11220,Amsterdam, NY,Parental employment,All parents are working,0,0,0,0,0,0,0
11260,Anchorage, AK,Parental employment,All parents are working full time,0.253577232,0,0.25560832,0.120647438,0.310089886,0.263520896,0.205768839
11260,Anchorage, AK,Parental employment,All parents are working; at least one is not working full time,0.431176096,0,0.425473779,0.38364619,0.451298892,0.41637373,0.502344787
11260,Anchorage, AK,Parental employment,At least one parent is not working,0.315246671,0,0.3189179,0.49570635,0.238611221,0.320105374,0.291886359
11260,Anchorage, AK,Parental employment,All parents are working,0,0,0,0,0,0,0
11380,Andrews, TX,Parental employment,All parents are working full time,0.200297013,0,0.230812639,0.062187925,0.29585427,0.307145536,0.095062636
11380,Andrews, TX,Parental employment,All parents are working; at least one is not working full time,0.220716536,0,0.282449216,0.223785743,0.218592972,0.231200904,0.210390568
11380,Andrews, TX,Parental employment,At least one parent is not working,0.578986466,0,0.486738145,0.714026332,0.485552758,0.46165356,0.694546819
11380,Andrews, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
11420,Angola, IN,Parental employment,All parents are working full time,0.195248455,0,0.196718454,0.054220781,0.34638238,0.265830934,0.118632242
11420,Angola, IN,Parental employment,All parents are working; at least one is not working full time,0.378283411,0,0.391342282,0.377597392,0.374344647,0.420765013,0.332170278
11420,Angola, IN,Parental employment,At least one parent is not working,0.426468134,0,0.411939263,0.568181813,0.279272974,0.313404053,0.549197495
11420,Angola, IN,Parental employment,All parents are working,0,0,0,0,0,0,0
11460,Ann Arbor, MI,Parental employment,All parents are working full time,0.269182622,0.284400165,0.266416073,0.060370743,0.385118216,0.291161358,0
11460,Ann Arbor, MI,Parental employment,All parents are working; at least one is not working full time,0.384725451,0.237255648,0.432632446,0.536573172,0.300417244,0.386433721,0
11460,Ann Arbor, MI,Parental employment,At least one parent is not working,0.346091926,0.478344202,0.300951481,0.403056115,0.314464539,0.322404921,0
11460,Ann Arbor, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
11540,Appleton, WI,Parental employment,All parents are working full time,0.345507294,0,0.342136681,0.110490493,0.453745604,0.39418897,0
11540,Appleton, WI,Parental employment,All parents are working; at least one is not working full time,0.409534514,0,0.434778064,0.533576787,0.355597198,0.375938952,0
11540,Appleton, WI,Parental employment,At least one parent is not working,0.244958207,0,0.223085269,0.355932713,0.190657184,0.229872078,0
11540,Appleton, WI,Parental employment,All parents are working,0,0,0,0,0,0,0
11580,Arcadia, FL,Parental employment,All parents are working full time,0.19559586,0,0.236313865,0.138339922,0,0.28952992,0.131884053
11580,Arcadia, FL,Parental employment,All parents are working; at least one is not working full time,0.286053538,0,0.298357666,0.295878023,0,0.367521375,0.230797097
11580,Arcadia, FL,Parental employment,At least one parent is not working,0.518350601,0,0.465328455,0.56578207,0,0.342948705,0.63731885
11580,Arcadia, FL,Parental employment,All parents are working,0,0,0,0,0,0,0
11620,Ardmore, OK,Parental employment,All parents are working full time,0.342419893,0,0.357450247,0.21881935,0.486780703,0.448767841,0.21080792
11620,Ardmore, OK,Parental employment,All parents are working; at least one is not working full time,0.198469624,0,0.210597098,0.205503777,0.190254018,0.166018158,0.23863028
11620,Ardmore, OK,Parental employment,At least one parent is not working,0.459110469,0,0.431952655,0.575676858,0.322965264,0.385214001,0.550561786
11620,Ardmore, OK,Parental employment,All parents are working,0,0,0,0,0,0,0
11660,Arkadelphia, AR,Parental employment,All parents are working full time,0.221603349,0,0.248478025,0.109186515,0.427768409,0.272635132,0
11660,Arkadelphia, AR,Parental employment,All parents are working; at least one is not working full time,0.439228177,0,0.413303256,0.436127424,0.440134913,0.465540528,0
11660,Arkadelphia, AR,Parental employment,At least one parent is not working,0.339168489,0,0.338218719,0.454686046,0.132096678,0.26182431,0
11660,Arkadelphia, AR,Parental employment,All parents are working,0,0,0,0,0,0,0
11680,Arkansas City-Winfield, KS,Parental employment,All parents are working full time,0.278444231,0,0.282973707,0.143616393,0.411524981,0.308501005,0.192676932
11680,Arkansas City-Winfield, KS,Parental employment,All parents are working; at least one is not working full time,0.387060046,0,0.414460093,0.368902802,0.406082243,0.398827642,0.353481144
11680,Arkansas City-Winfield, KS,Parental employment,At least one parent is not working,0.334495693,0,0.302566171,0.487480819,0.182392761,0.292671382,0.453841925
11680,Arkansas City-Winfield, KS,Parental employment,All parents are working,0,0,0,0,0,0,0
11700,Asheville, NC,Parental employment,All parents are working full time,0.224703088,0,0.25082311,0.11453408,0.32952857,0.255901247,0.129787996
11700,Asheville, NC,Parental employment,All parents are working; at least one is not working full time,0.398879647,0,0.393238366,0.326888233,0.46731627,0.41988042,0.334988356
11700,Asheville, NC,Parental employment,At least one parent is not working,0.376417249,0,0.355938524,0.558577657,0.20315519,0.324218363,0.535223663
11700,Asheville, NC,Parental employment,All parents are working,0,0,0,0,0,0,0
11820,Astoria, OR,Parental employment,All parents are working full time,0.19594191,0,0.19388707,0.058731399,0.337646574,0.232918307,0
11820,Astoria, OR,Parental employment,All parents are working; at least one is not working full time,0.415357083,0,0.422538489,0.393108845,0.438334018,0.431521416,0
11820,Astoria, OR,Parental employment,At least one parent is not working,0.388701022,0,0.383574426,0.548159778,0.224019408,0.335560262,0
11820,Astoria, OR,Parental employment,All parents are working,0,0,0,0,0,0,0
11860,Atchison, KS,Parental employment,All parents are working full time,0.258572102,0,0.245478034,0,0.312011898,0.279083788,0
11860,Atchison, KS,Parental employment,All parents are working; at least one is not working full time,0.355800837,0,0.336950898,0,0.359241366,0.343279094,0
11860,Atchison, KS,Parental employment,At least one parent is not working,0.385627061,0,0.417571068,0,0.328746736,0.377637118,0
11860,Atchison, KS,Parental employment,All parents are working,0,0,0,0,0,0,0
11940,Athens, TN,Parental employment,All parents are working full time,0.212218657,0,0.235554665,0.132075474,0,0.230721772,0
11940,Athens, TN,Parental employment,All parents are working; at least one is not working full time,0.357449085,0,0.366619676,0.3374663,0,0.363972872,0
11940,Athens, TN,Parental employment,At least one parent is not working,0.430332273,0,0.397825658,0.530458212,0,0.405305356,0
11940,Athens, TN,Parental employment,All parents are working,0,0,0,0,0,0,0
11980,Athens, TX,Parental employment,All parents are working full time,0.271574169,0,0.304180264,0.17115961,0.384504318,0.410526305,0.109803922
11980,Athens, TX,Parental employment,All parents are working; at least one is not working full time,0.350622863,0,0.37978062,0.379546434,0.318094313,0.327157885,0.377941161
11980,Athens, TX,Parental employment,At least one parent is not working,0.377802938,0,0.316039145,0.449293971,0.297401339,0.26231578,0.512254894
11980,Athens, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
12020,Athens-Clarke County, GA,Parental employment,All parents are working full time,0.305779219,0,0.375453264,0.175078347,0.471300066,0.337535203,0.247277364
12020,Athens-Clarke County, GA,Parental employment,All parents are working; at least one is not working full time,0.377798706,0,0.381672174,0.388763547,0.365296215,0.38271302,0.368745387
12020,Athens-Clarke County, GA,Parental employment,At least one parent is not working,0.316422075,0,0.242874548,0.436158121,0.16340372,0.279751748,0.383977264
12020,Athens-Clarke County, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,All parents are working full time,0.309328079,0.231030941,0.342209041,0.148782268,0.44350785,0.36110723,0.183406994
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,All parents are working; at least one is not working full time,0.327063978,0.256583571,0.358404577,0.363314927,0.29674539,0.325562149,0.330716282
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,At least one parent is not working,0.363607943,0.512385488,0.299386382,0.48790279,0.25974673,0.313330621,0.485876739
12060,Atlanta-Sandy Springs-Roswell, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
12100,Atlantic City-Hammonton, NJ,Parental employment,All parents are working full time,0.184669062,0.191536516,0.172340229,0.124973118,0.252846509,0.213331655,0.128826842
12100,Atlantic City-Hammonton, NJ,Parental employment,All parents are working; at least one is not working full time,0.435214221,0.36680761,0.46413666,0.392202854,0.482787699,0.506709814,0.29592213
12100,Atlantic City-Hammonton, NJ,Parental employment,At least one parent is not working,0.380116731,0.441655874,0.363523096,0.482824028,0.264365762,0.279958516,0.575251043
12100,Atlantic City-Hammonton, NJ,Parental employment,All parents are working,0,0,0,0,0,0,0
12140,Auburn, IN,Parental employment,All parents are working full time,0.195248455,0,0.196718454,0.054220781,0.34638238,0.265830934,0.118632242
12140,Auburn, IN,Parental employment,All parents are working; at least one is not working full time,0.378283411,0,0.391342282,0.377597392,0.374344647,0.420765042,0.332170278
12140,Auburn, IN,Parental employment,At least one parent is not working,0.426468134,0,0.411939263,0.568181813,0.279272974,0.313404053,0.549197495
12140,Auburn, IN,Parental employment,All parents are working,0,0,0,0,0,0,0
12180,Auburn, NY,Parental employment,All parents are working full time,0.266608149,0,0.26040718,0.174139053,0.334055215,0.329501927,0
12180,Auburn, NY,Parental employment,All parents are working; at least one is not working full time,0.423178226,0,0.430872083,0.38076672,0.465619922,0.434653044,0
12180,Auburn, NY,Parental employment,At least one parent is not working,0.310213625,0,0.308720767,0.445094228,0.200324848,0.235845044,0
12180,Auburn, NY,Parental employment,All parents are working,0,0,0,0,0,0,0
12260,Augusta-Richmond County, GA-SC,Parental employment,All parents are working full time,0.287005424,0,0.292367578,0.154039323,0.444635719,0.343796194,0.175122857
12260,Augusta-Richmond County, GA-SC,Parental employment,All parents are working; at least one is not working full time,0.293466717,0,0.313068539,0.328883201,0.253158778,0.259887278,0.359621018
12260,Augusta-Richmond County, GA-SC,Parental employment,At least one parent is not working,0.419527858,0,0.394563884,0.517077446,0.302205503,0.396316528,0.465256095
12260,Augusta-Richmond County, GA-SC,Parental employment,All parents are working,0,0,0,0,0,0,0
12380,Austin, MN,Parental employment,All parents are working full time,0.312240899,0,0.352752537,0,0.440086365,0.340451509,0
12380,Austin, MN,Parental employment,All parents are working; at least one is not working full time,0.385118932,0,0.426777124,0,0.342569262,0.439292252,0
12380,Austin, MN,Parental employment,At least one parent is not working,0.3026402,0,0.220470339,0,0.217344373,0.220256254,0
12380,Austin, MN,Parental employment,All parents are working,0,0,0,0,0,0,0
12420,Austin-Round Rock, TX,Parental employment,All parents are working full time,0.319655299,0.220180824,0.366525233,0.156059682,0.407956421,0.357739061,0.21385099
12420,Austin-Round Rock, TX,Parental employment,All parents are working; at least one is not working full time,0.334965557,0.29634434,0.354723006,0.357466906,0.322645485,0.345437616,0.305872053
12420,Austin-Round Rock, TX,Parental employment,At least one parent is not working,0.345379144,0.483474851,0.278751761,0.486473411,0.269398093,0.296823323,0.480276942
12420,Austin-Round Rock, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
12460,Bainbridge, GA,Parental employment,All parents are working full time,0.335321099,0,0.357568234,0.200274825,0.617709041,0.399134189,0
12460,Bainbridge, GA,Parental employment,All parents are working; at least one is not working full time,0.215366974,0,0.209429279,0.242528334,0.145467326,0.265800864,0
12460,Bainbridge, GA,Parental employment,At least one parent is not working,0.449311942,0,0.433002472,0.557196856,0.236823604,0.335064948,0
12460,Bainbridge, GA,Parental employment,All parents are working,0,0,0,0,0,0,0
12540,Bakersfield, CA,Parental employment,All parents are working full time,0.206918821,0.175058663,0.228228688,0.098490894,0.373111784,0.258452922,0.146796599
12540,Bakersfield, CA,Parental employment,All parents are working; at least one is not working full time,0.293882638,0.300301701,0.287715435,0.29515332,0.29552871,0.313147008,0.271407843
12540,Bakersfield, CA,Parental employment,At least one parent is not working,0.499198556,0.524639606,0.484055877,0.606355786,0.331359506,0.42840004,0.581795573
12540,Bakersfield, CA,Parental employment,All parents are working,0,0,0,0,0,0,0
12580,Baltimore-Columbia-Towson, MD,Parental employment,All parents are working full time,0.371309042,0.30153209,0.388681918,0.167075247,0.457107455,0.413184881,0.228230283
12580,Baltimore-Columbia-Towson, MD,Parental employment,All parents are working; at least one is not working full time,0.328982204,0.290345788,0.341577649,0.341067731,0.323481113,0.326238185,0.338357806
12580,Baltimore-Columbia-Towson, MD,Parental employment,At least one parent is not working,0.299708754,0.408122122,0.269740433,0.491857022,0.219411433,0.260576934,0.433411896
12580,Baltimore-Columbia-Towson, MD,Parental employment,All parents are working,0,0,0,0,0,0,0
12660,Baraboo, WI,Parental employment,All parents are working full time,0.402441949,0,0.425974011,0,0.577878118,0.466350436,0
12660,Baraboo, WI,Parental employment,All parents are working; at least one is not working full time,0.363179326,0,0.374805182,0,0.335966885,0.330566257,0
12660,Baraboo, WI,Parental employment,At least one parent is not working,0.23437874,0,0.199220777,0,0.086155005,0.203083307,0
12660,Baraboo, WI,Parental employment,All parents are working,0,0,0,0,0,0,0
12700,Barnstable Town, MA,Parental employment,All parents are working full time,0.247882649,0,0.21148555,0,0.268912464,0.298055768,0
12700,Barnstable Town, MA,Parental employment,All parents are working; at least one is not working full time,0.519416153,0,0.570907533,0,0.50908947,0.495372117,0
12700,Barnstable Town, MA,Parental employment,At least one parent is not working,0.232701182,0,0.217606917,0,0.221998036,0.206572101,0
12700,Barnstable Town, MA,Parental employment,All parents are working,0,0,0,0,0,0,0
12740,Barre, VT,Parental employment,All parents are working full time,0.341179103,0,0.337253064,0,0.464467883,0.373217613,0
12740,Barre, VT,Parental employment,All parents are working; at least one is not working full time,0.362026453,0,0.37417686,0,0.316558987,0.384686917,0
12740,Barre, VT,Parental employment,At least one parent is not working,0.296794444,0,0.288570076,0,0.218973145,0.24209547,0
12740,Barre, VT,Parental employment,All parents are working,0,0,0,0,0,0,0
12780,Bartlesville, OK,Parental employment,All parents are working full time,0.253818393,0,0.255274892,0.115346037,0.431818187,0.327772766,0.135213301
12780,Bartlesville, OK,Parental employment,All parents are working; at least one is not working full time,0.317134142,0,0.330460638,0.351554662,0.278409094,0.327321917,0.300795376
12780,Bartlesville, OK,Parental employment,At least one parent is not working,0.429047495,0,0.4142645,0.533099294,0.289772719,0.344905317,0.563991308
12780,Bartlesville, OK,Parental employment,All parents are working,0,0,0,0,0,0,0
12820,Bastrop, LA,Parental employment,All parents are working full time,0.341994971,0,0.353647619,0.320905447,0,0.364913702,0.325561315
12820,Bastrop, LA,Parental employment,All parents are working; at least one is not working full time,0.310142487,0,0.316544175,0.321349323,0,0.280208766,0.331606209
12820,Bastrop, LA,Parental employment,At least one parent is not working,0.347862542,0,0.329808205,0.35774523,0,0.354877561,0.342832476
12820,Bastrop, LA,Parental employment,All parents are working,0,0,0,0,0,0,0
12900,Batesville, AR,Parental employment,All parents are working full time,0.276119411,0,0.262577355,0.124037296,0,0.285024166,0
12900,Batesville, AR,Parental employment,All parents are working; at least one is not working full time,0.324626863,0,0.331988156,0.396432906,0,0.404310673,0
12900,Batesville, AR,Parental employment,At least one parent is not working,0.399253726,0,0.405434489,0.479529798,0,0.31066519,0
12900,Batesville, AR,Parental employment,All parents are working,0,0,0,0,0,0,0
12940,Baton Rouge, LA,Parental employment,All parents are working full time,0.365076184,0,0.367051065,0.205800802,0.495410085,0.425411731,0.223594874
12940,Baton Rouge, LA,Parental employment,All parents are working; at least one is not working full time,0.330538362,0,0.340765148,0.359814137,0.304565758,0.326261342,0.340567619
12940,Baton Rouge, LA,Parental employment,At least one parent is not working,0.304385453,0,0.292183787,0.434385061,0.200024158,0.248326927,0.435837507
12940,Baton Rouge, LA,Parental employment,All parents are working,0,0,0,0,0,0,0
12980,Battle Creek, MI,Parental employment,All parents are working full time,0.290484905,0,0.319861829,0.144948334,0.455432653,0.341740221,0
12980,Battle Creek, MI,Parental employment,All parents are working; at least one is not working full time,0.446020126,0,0.477202058,0.506027579,0.378009111,0.45502311,0
12980,Battle Creek, MI,Parental employment,At least one parent is not working,0.263494968,0,0.202936098,0.349024117,0.166558236,0.203236654,0
12980,Battle Creek, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
13020,Bay City, MI,Parental employment,All parents are working full time,0.299345702,0,0.306974083,0.113842174,0.436002523,0.361890703,0
13020,Bay City, MI,Parental employment,All parents are working; at least one is not working full time,0.353871316,0,0.359375,0.361793876,0.349306434,0.344165444,0
13020,Bay City, MI,Parental employment,At least one parent is not working,0.346782982,0,0.333650917,0.524363935,0.214691043,0.293943882,0
13020,Bay City, MI,Parental employment,All parents are working,0,0,0,0,0,0,0
13060,Bay City, TX,Parental employment,All parents are working full time,0.357866198,0,0.396401852,0.206706986,0.522761106,0.442043215,0.270881683
13060,Bay City, TX,Parental employment,All parents are working; at least one is not working full time,0.283697039,0,0.307256907,0.328477174,0.23623921,0.269155204,0.298723906
13060,Bay City, TX,Parental employment,At least one parent is not working,0.358436733,0,0.296341211,0.464815825,0.240999699,0.288801581,0.430394441
13060,Bay City, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
13100,Beatrice, NE,Parental employment,All parents are working full time,0.386614949,0,0.393493772,0.149371803,0.559797287,0.395623744,0
13100,Beatrice, NE,Parental employment,All parents are working; at least one is not working full time,0.353637248,0,0.346256673,0.384830147,0.332432419,0.37927565,0
13100,Beatrice, NE,Parental employment,At least one parent is not working,0.259747803,0,0.260249555,0.46579805,0.107770272,0.225100607,0
13100,Beatrice, NE,Parental employment,All parents are working,0,0,0,0,0,0,0
13140,Beaumont-Port Arthur, TX,Parental employment,All parents are working full time,0.2282141,0.092471339,0.268597126,0.097602315,0.384709507,0.308290571,0.117446773
13140,Beaumont-Port Arthur, TX,Parental employment,All parents are working; at least one is not working full time,0.277749032,0.207135633,0.297068805,0.290866107,0.262986511,0.305659384,0.239141479
13140,Beaumont-Port Arthur, TX,Parental employment,At least one parent is not working,0.494036853,0.700393021,0.434334069,0.611531615,0.352303982,0.386050045,0.643411756
13140,Beaumont-Port Arthur, TX,Parental employment,All parents are working,0,0,0,0,0,0,0
13180,Beaver Dam, WI,Parental employment,All parents are working full time,0.385097206,0,0.41198948,0,0.483880699,0.377979577,0
