areaFIPS,areaname,areaname2,Category,Subcategory,allchildren0to2,atleast1immigparent,allnativebornparents,lowincome,notlowincome,parpostsec,pareducHSless
10100,Aberdeen, SD,Housing cost burden,Not burdened by housing and utility costs,0.773431420326,0.000000000000,0.769496321678,0.501027762890,0.944146394730,0.792389333248,0.000000000000
10100,Aberdeen, SD,Housing cost burden,Somewhat burdened by housing and utility costs,0.155693262815,0.000000000000,0.159626320004,0.310894131660,0.055853582919,0.151954442263,0.000000000000
10100,Aberdeen, SD,Housing cost burden,Severely burdened by housing and utility costs,0.070875294507,0.000000000000,0.070877335966,0.188078105450,0.000000000000,0.055656224489,0.000000000000
10100,Aberdeen, SD,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10180,Abilene, TX,Housing cost burden,Not burdened by housing and utility costs,0.717383086681,0.000000000000,0.733808100224,0.486062377691,0.956979691982,0.788663923740,0.548406600952
10180,Abilene, TX,Housing cost burden,Somewhat burdened by housing and utility costs,0.177524596453,0.000000000000,0.168771699071,0.305293083191,0.043020296842,0.135434657335,0.274292618036
10180,Abilene, TX,Housing cost burden,Severely burdened by housing and utility costs,0.105092309415,0.000000000000,0.097420178354,0.208644539118,0.000000000000,0.075901426375,0.177300795913
10180,Abilene, TX,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10220,Ada, OK,Housing cost burden,Not burdened by housing and utility costs,0.758678138256,0.000000000000,0.757826209068,0.606069743633,0.949241101742,0.819870293140,0.650779783726
10220,Ada, OK,Housing cost burden,Somewhat burdened by housing and utility costs,0.123206526041,0.000000000000,0.120647870004,0.182936668396,0.050758894533,0.090320758522,0.181112781167
10220,Ada, OK,Housing cost burden,Severely burdened by housing and utility costs,0.118115313351,0.000000000000,0.121525913477,0.210993573070,0.000000000000,0.089808940887,0.168107405305
10220,Ada, OK,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10300,Adrian, MI,Housing cost burden,Not burdened by housing and utility costs,0.733484745026,0.000000000000,0.739466905594,0.510016679764,0.972033917904,0.801058530807,0.604938268661
10300,Adrian, MI,Housing cost burden,Somewhat burdened by housing and utility costs,0.152559861541,0.000000000000,0.144454002380,0.264607667923,0.027966100723,0.114570364356,0.229012340307
10300,Adrian, MI,Housing cost burden,Severely burdened by housing and utility costs,0.113955408335,0.000000000000,0.116079106927,0.225375622511,0.000000000000,0.084371104836,0.166049376130
10300,Adrian, MI,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10420,Akron, OH,Housing cost burden,Not burdened by housing and utility costs,0.702314794064,0.000000000000,0.702925682068,0.391267478466,0.944209218025,0.735178887844,0.612919449806
10420,Akron, OH,Housing cost burden,Somewhat burdened by housing and utility costs,0.167083337903,0.000000000000,0.171286568046,0.324183970690,0.045662101358,0.150298669934,0.212919458747
10420,Akron, OH,Housing cost burden,Severely burdened by housing and utility costs,0.130601853132,0.000000000000,0.125787779689,0.284548550844,0.010128676891,0.114522449672,0.174161076546
10420,Akron, OH,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10460,Alamogordo, NM,Housing cost burden,Not burdened by housing and utility costs,0.634673357010,0.000000000000,0.606398999691,0.433831661940,0.952421784401,0.703405737877,0.000000000000
10460,Alamogordo, NM,Housing cost burden,Somewhat burdened by housing and utility costs,0.108710214496,0.000000000000,0.106935791671,0.148947954178,0.047578226775,0.149637967348,0.000000000000
10460,Alamogordo, NM,Housing cost burden,Severely burdened by housing and utility costs,0.256616413593,0.000000000000,0.286665230989,0.417220383883,0.000000000000,0.146956294775,0.000000000000
10460,Alamogordo, NM,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10500,Albany, GA,Housing cost burden,Not burdened by housing and utility costs,0.581762790680,0.000000000000,0.598473787308,0.419004887342,0.905488729477,0.626272976398,0.469743758440
10500,Albany, GA,Housing cost burden,Somewhat burdened by housing and utility costs,0.174240961671,0.000000000000,0.172140672803,0.214386612177,0.094511277974,0.195500135422,0.120895095170
10500,Albany, GA,Housing cost burden,Severely burdened by housing and utility costs,0.243996217847,0.000000000000,0.229385539889,0.366608500481,0.000000000000,0.178226873279,0.409361153841
10500,Albany, GA,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10540,Albany, OR,Housing cost burden,Not burdened by housing and utility costs,0.601602196693,0.000000000000,0.585417091846,0.315303862095,0.872203469276,0.581624448299,0.000000000000
10540,Albany, OR,Housing cost burden,Somewhat burdened by housing and utility costs,0.262979507446,0.000000000000,0.264172554016,0.415844738483,0.122586578131,0.278850018978,0.000000000000
10540,Albany, OR,Housing cost burden,Severely burdened by housing and utility costs,0.135418266058,0.000000000000,0.150410383940,0.268851429224,0.005209922791,0.139525532722,0.000000000000
10540,Albany, OR,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10580,Albany-Schenectady-Troy, NY,Housing cost burden,Not burdened by housing and utility costs,0.695655167103,0.661517143250,0.704452455044,0.263935029507,0.881869494915,0.768083393574,0.439261943102
10580,Albany-Schenectady-Troy, NY,Housing cost burden,Somewhat burdened by housing and utility costs,0.169462025166,0.230638876557,0.164547190070,0.311214119196,0.109981663525,0.141451671720,0.273926645517
10580,Albany-Schenectady-Troy, NY,Housing cost burden,Severely burdened by housing and utility costs,0.134882792830,0.107843980193,0.131000369787,0.424850851297,0.008148832247,0.090464927256,0.286811411381
10580,Albany-Schenectady-Troy, NY,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10660,Albert Lea, MN,Housing cost burden,Not burdened by housing and utility costs,0.733246326447,0.000000000000,0.779262423515,0.000000000000,0.910039603710,0.790115952492,0.000000000000
10660,Albert Lea, MN,Housing cost burden,Somewhat burdened by housing and utility costs,0.220626637340,0.000000000000,0.192143246531,0.000000000000,0.053256567568,0.150396585464,0.000000000000
10660,Albert Lea, MN,Housing cost burden,Severely burdened by housing and utility costs,0.046127066016,0.000000000000,0.028594335541,0.000000000000,0.036703824997,0.059487491846,0.000000000000
10660,Albert Lea, MN,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10700,Albertville, AL,Housing cost burden,Not burdened by housing and utility costs,0.713430285454,0.000000000000,0.761709094048,0.538298785686,0.929545462132,0.783866584301,0.591253638268
10700,Albertville, AL,Housing cost burden,Somewhat burdened by housing and utility costs,0.187981188297,0.000000000000,0.167077511549,0.266610234976,0.070454545319,0.166099384427,0.225655972958
10700,Albertville, AL,Housing cost burden,Severely burdened by housing and utility costs,0.098588533700,0.000000000000,0.071213364601,0.195090979338,0.000000000000,0.050034038723,0.183090373874
10700,Albertville, AL,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10740,Albuquerque, NM,Housing cost burden,Not burdened by housing and utility costs,0.598094165325,0.591362059116,0.601804018021,0.322919845581,0.891642808914,0.647438645363,0.485155194998
10740,Albuquerque, NM,Housing cost burden,Somewhat burdened by housing and utility costs,0.213537961245,0.233020469546,0.206248655915,0.312856405973,0.105312094092,0.206766590476,0.226499468088
10740,Albuquerque, NM,Housing cost burden,Severely burdened by housing and utility costs,0.188367843628,0.175617501140,0.191947355866,0.364223748446,0.003045082092,0.145794749260,0.288345336914
10740,Albuquerque, NM,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10780,Alexandria, LA,Housing cost burden,Not burdened by housing and utility costs,0.662153363228,0.000000000000,0.656956553459,0.410235047340,0.971553742886,0.699572801590,0.593863189220
10780,Alexandria, LA,Housing cost burden,Somewhat burdened by housing and utility costs,0.190954193473,0.000000000000,0.199816644192,0.327740192413,0.021063255146,0.208147019148,0.159672170877
10780,Alexandria, LA,Housing cost burden,Severely burdened by housing and utility costs,0.146892428398,0.000000000000,0.143226802349,0.262024760246,0.007382988930,0.092280179262,0.246464654803
10780,Alexandria, LA,Housing cost burden,Burdened by housing and utility costs,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
10820,Alexandria, MN,Housing cost burden,Not burdened by housing and utility costs,0.754175126553,0.000000000000,0.775103032589,0.481710225344,0.958168029785,0.788029909134,0.000000000000
10820,Alexandria, MN,Housing cost burden,Somewhat burdened by housing and utility costs,0.121181264520,0.000000000000,0.112340055406,0.227553442121,0.041831951588,0.138154610991,0.000000000000
10820,Alexandria, MN,Housing cost burden,Severely burdened by housing and utility costs,0.124643586576,0.000000000000,0.112556926906,0.290736347437,0.000000000000,0.073815457523,0.000000000000
